"Station"	"Year"	"Month"	"C"	"RH"	"Blight"
"596"	12844	1991	5	26.55	75.28	0.16
"597"	12844	1991	6	27.08	78.07	0.13
"598"	12844	1991	7	27.75	78.76	0.1
"599"	12844	1991	8	28.2	77.31	0
"600"	12844	1991	9	27.32	79.63	0
"601"	12844	1991	10	25.57	76.48	0.06
"602"	12844	1991	11	21.89	75.69	0.5
"603"	12844	1991	12	20.7	76.49	1.45
"604"	12844	1992	1	18.29	75.06	1.32
"605"	12844	1992	2	20.25	76.27	1.24
"606"	12844	1992	3	20.86	70.98	1.03
"607"	12844	1992	4	22.27	70.03	0.7
"608"	12844	1992	5	24.43	67.37	0.19
"609"	12844	1992	6	26.05	82.12	0.17
"610"	12844	1992	7	28.24	73.38	0
"611"	12844	1992	8	27.32	80.07	0.03
"612"	12844	1992	9	27.35	78.89	0
"613"	12844	1992	10	25.02	72.3	0.48
"614"	12844	1992	11	23.66	76.35	0.1
"615"	12844	1992	12	20.86	75.04	0.97
"616"	12844	1993	1	21.41	80.11	1.45
"617"	12844	1993	2	19.02	72.25	1.11
"618"	12844	1993	3	20.39	73.49	0.58
"619"	12844	1993	6	27.33	74.12	0
"620"	12844	1993	8	27.83	77.98	0.06
"621"	12844	1993	10	25.28	86.29	0.42
"622"	12844	1993	12	18.45	78.76	1.65
"623"	12844	1994	1	19.86	78.5	1.42
"624"	12844	1994	3	21.75	74.7	0.35
"625"	12844	1994	4	24.85	73.09	0.37
"626"	12844	1994	5	25.77	73.54	0
"627"	12844	1994	6	26.91	80.12	0.13
"628"	12844	1994	7	27.52	75.86	0
"629"	12844	1994	9	26.68	80.51	0
"630"	12844	1994	10	25.13	79.78	0.74
"631"	12844	1995	1	17.48	76.48	1.68
"632"	12844	1995	2	18.64	75.63	1.18
"633"	12844	1995	5	27.18	71.51	0
"634"	12844	1995	11	21.48	71.88	0.43
"635"	12912	1990	1	14.94	76.39	2.16
"636"	12912	1990	2	15.9	75.04	1.86
"637"	12912	1990	3	17.54	79.02	2.58
"638"	12912	1990	4	21.27	79.9	1.9
"639"	12912	1990	5	25.54	79.09	0.55
"640"	12912	1990	6	28.99	71.85	0
"641"	12912	1990	7	27.96	75.03	0.06
"642"	12912	1990	8	28.84	73.42	0
"643"	12912	1990	9	26.62	76.31	0.07
"644"	12912	1990	10	20.97	72.36	1.16
"645"	12912	1990	11	18.38	76.97	2.3
"646"	12912	1990	12	12.52	74.56	1.55
"647"	12912	1991	1	10.67	82.42	0.84
"648"	12912	1991	2	14.79	74.66	1.54
"649"	12912	1991	3	18.53	68.11	1.1
"650"	12912	1991	4	23.08	83.58	1.87
"651"	12912	1991	5	25.29	83.39	0.71
"652"	12912	1991	6	27.31	81.08	0
"653"	12912	1991	7	28.09	79.44	0.03
"654"	12912	1991	8	28.26	78.28	0
"655"	12912	1991	9	25.03	80.4	0.4
"656"	12912	1991	10	22.39	77.05	1.77
"657"	12912	1991	11	15.18	71.19	1.33
"658"	12912	1991	12	14.78	80.7	1.94
"659"	12912	1992	1	11.6	76.88	0.97
"660"	12912	1992	2	15.85	74.64	1.93
"661"	12912	1992	3	18.45	73.88	1.97
"662"	12912	1992	4	21.03	75.64	1.87
"663"	12912	1992	5	23.49	77.74	1.35
"664"	12912	1992	6	28.22	75.91	0.1
"665"	12912	1992	7	28.78	74.98	0
"666"	12912	1992	8	27.43	73.56	0.06
"667"	12912	1992	9	26.29	75.46	0.1
"668"	12912	1992	10	22.91	74.17	2
"669"	12912	1992	11	14.83	74.5	1.37
"670"	12912	1992	12	14.48	83.66	2.1
"671"	12912	1993	1	12.12	79.83	1.58
"672"	12912	1993	2	14.34	77.89	1.86
"673"	12912	1993	3	17.12	75.28	2.39
"674"	12912	1993	4	20.01	73.81	1.43
"675"	12912	1993	5	23.19	77.82	1
"676"	12912	1993	6	26.77	84.3	0.2
"677"	12912	1993	7	28.85	75.08	0
"678"	12912	1993	8	29.42	70.31	0
"679"	12912	1993	9	26.98	70.72	0.07
"680"	12912	1993	10	21.42	70.73	0.61
"681"	12912	1993	11	14.76	75.24	1.5
"682"	12912	1993	12	13.92	73.34	1.32
"683"	12912	1994	1	12.89	75.74	1.55
"684"	12912	1994	2	13.74	79.27	1.79
"685"	12912	1994	3	17.15	77.58	2.42
"686"	12912	1994	4	21.09	78.94	1.47
"687"	12912	1994	5	24.37	81.33	0.87
"688"	12912	1994	6	27.76	81.11	0
"689"	12912	1994	7	28.98	71.02	0
"690"	12912	1994	8	27.54	79.62	0.03
"691"	12912	1994	9	25.11	73.71	0.23
"692"	12912	1994	10	22.24	78.61	1.42
"693"	12912	1994	11	19.45	75.94	1.1
"694"	12912	1994	12	14.66	82.89	1.77
"695"	12912	1995	1	13.04	75.2	1.45
"696"	12912	1995	2	15.24	76.13	1.86
"697"	12912	1995	4	20.66	76.53	1.57
"698"	12912	1995	5	25.29	77.81	0.55
"699"	12912	1995	7	29.05	73.53	0
"700"	12912	1995	8	27.99	80.95	0.13
"701"	12912	1995	9	26.56	76.23	0.33
"702"	12912	1995	10	21.89	67.93	0.65
"703"	12912	1995	11	16.61	73.56	1.28
"704"	12916	1990	1	14.2	78.6	2.13
"705"	12916	1990	3	17.12	76.43	1.84
"706"	12916	1990	4	19.87	73.86	1.23
"707"	12916	1990	5	24.44	75.93	0.42
"708"	12916	1990	6	28.03	74.54	0.03
"709"	12916	1990	7	27.68	76.22	0.03
"710"	12916	1990	8	27.92	73.58	0.03
"711"	12916	1990	9	25.93	75.97	0.37
"712"	12916	1990	10	19.75	73.43	1.06
"713"	12916	1990	11	16.61	74.97	1.8
"714"	12916	1990	12	14.68	77.84	2.23
"715"	12916	1991	1	11.5	83.06	1.71
"716"	12916	1991	2	14.65	73.46	1.43
"717"	12916	1991	3	17.79	71.41	1
"718"	12916	1991	4	21.93	83.43	2.1
"719"	12916	1991	5	25.05	84.77	0.48
"720"	12916	1991	6	26.94	80.19	0.03
"721"	12916	1991	7	27.88	77.89	0.03
"722"	12916	1991	8	26.91	82.17	0.06
"723"	12916	1991	9	25.21	77.88	0.27
"724"	12916	1991	10	21.74	74.18	1.13
"725"	12916	1991	11	13.19	72.79	1.1
"726"	12916	1991	12	14.07	77.38	1.61
"727"	12916	1992	1	10.76	75.67	0.81
"728"	12916	1992	2	14.69	77.13	1.72
"729"	12916	1992	3	16.59	76.14	1.97
"730"	12916	1992	4	19.62	73.62	1.8
"731"	12916	1992	5	22.97	72.62	1.1
"732"	12916	1992	6	26.8	78.76	0.43
"733"	12916	1992	7	27.77	79.2	0.06
"734"	12916	1992	8	25.91	81.21	0.52
"735"	12916	1992	9	25.14	82.41	0.03
"736"	12916	1992	10	20.79	77.36	2.61
"737"	12916	1992	11	13.85	77.44	1.4
"738"	12916	1992	12	14.22	84.76	2.29
"739"	12916	1993	1	13.62	78.71	1.9
"740"	12916	1993	2	12.81	71.14	0.57
"741"	12916	1993	3	14.96	75.01	1.81
"742"	12916	1993	5	22.58	77.33	2.29
"743"	12916	1993	6	26.81	81.38	0.3
"744"	12916	1993	7	27.77	81.57	0.06
"745"	12916	1993	8	27.94	80.22	0.03
"746"	12916	1993	9	25.93	80.17	0.27
"747"	12916	1993	10	20.71	78.64	1.71
"748"	12916	1993	11	14.44	79.12	0.8
"749"	12916	1993	12	11.51	77.59	1.16
"750"	12916	1994	1	9.98	75.51	0.87
"751"	12916	1994	2	14.16	78.39	1.82
"752"	12916	1994	3	16.27	77.13	1.74
"753"	12916	1994	4	21.07	78.58	1.57
"754"	12916	1994	5	24.01	75.94	0.77
"755"	12916	1994	6	27.03	81.27	0.07
"756"	12916	1994	7	26.41	81.65	0.29
"757"	12916	1994	8	26.97	80.22	0.16
"758"	12916	1994	9	25.29	77.16	0.77
"759"	12916	1994	10	21.25	82.31	1.94
"760"	12916	1994	11	18.59	75.55	1.13
"761"	12916	1994	12	13.79	79.7	1.68
"762"	12916	1995	1	11.8	73.7	0.58
"763"	12916	1995	2	13.78	74.59	1.29
"764"	12916	1995	3	17.2	79.04	2.29
"765"	12916	1995	4	20.91	76.08	1.27
"766"	12916	1995	6	26.39	73.6	0.5
"767"	12916	1995	7	28.64	77.08	0.03
"768"	12916	1995	8	28.71	77.14	0
"769"	12916	1995	9	26.16	73.41	0.07
"770"	12916	1995	10	21.7	70.77	0.71
"771"	12916	1995	11	15.33	73.42	0.93
"772"	12916	1995	12	12.49	75.2	1.63
"773"	12917	1990	1	14.01	78.76	2
"774"	12917	1990	2	15.57	78.46	2.11
"775"	12917	1990	3	17.19	80.47	2.16
"776"	12917	1990	4	20.47	77.09	1.53
"777"	12917	1990	5	24.81	78.83	0.52
"778"	12917	1990	6	28.27	76.68	0
"779"	12917	1990	7	27.51	76.99	0.03
"780"	12917	1990	8	27.78	76.86	0.13
"781"	12917	1990	9	25.99	78.79	0.7
"782"	12917	1990	10	19.39	77.72	1.1
"783"	12917	1990	11	16.89	79.1	2.13
"784"	12917	1990	12	12.54	82.97	2.16
"785"	12917	1991	1	10.31	85.11	1.58
"786"	12917	1991	2	14.24	77.83	1.86
"787"	12917	1991	3	17.2	75.95	1.84
"788"	12917	1991	4	22.3	84.28	1.37
"789"	12917	1991	5	25.07	82.51	0.68
"790"	12917	1991	6	27.03	80.95	0.03
"791"	12917	1991	7	27.94	78.93	0.06
"792"	12917	1991	8	27.22	79.8	0.1
"793"	12917	1991	9	24.95	77.86	0.1
"794"	12917	1991	10	21.81	75.34	1.26
"795"	12917	1991	11	13.83	74	1.13
"796"	12917	1991	12	13.76	81.43	1.77
"797"	12917	1992	1	10.69	78.01	0.94
"798"	12917	1992	2	14.34	78.61	2.24
"799"	12917	1992	3	17.08	78.15	2.87
"800"	12917	1992	4	19.73	79.02	2.37
"801"	12917	1992	5	22.87	80.73	1.9
"802"	12917	1992	6	26.81	83.46	0.47
"803"	12917	1992	7	27.67	84.88	0.06
"804"	12917	1992	8	26.47	77.95	0.42
"805"	12917	1992	9	25.42	79.8	0
"806"	12917	1992	10	21.24	77.51	2.35
"807"	12917	1992	11	12.95	76.97	1.33
"808"	12917	1992	12	13.77	86.81	2.48
"809"	12917	1993	1	11.92	81.67	1.39
"810"	12917	1993	2	13.34	75.48	1.11
"811"	12917	1993	3	15.84	76.2	2.03
"812"	12917	1993	4	18.75	76.13	1.43
"813"	12917	1993	5	23.12	78.63	1.65
"814"	12917	1993	6	27.32	82.65	0.13
"815"	12917	1993	7	28.53	81.24	0
"816"	12917	1993	8	28.53	80.66	0
"817"	12917	1993	9	26.33	76.21	0.57
"818"	12917	1993	10	20.37	78.74	1.48
"819"	12917	1993	11	14.34	79.8	1.8
"820"	12917	1993	12	12.82	74.95	1.1
"821"	12917	1994	2	13.6	79.35	2.11
"822"	12917	1994	3	16.8	76.47	1.94
"823"	12917	1994	4	21.06	79.97	1.03
"824"	12917	1994	5	24.25	78.2	0.39
"825"	12917	1994	6	27.54	83.57	0.03
"826"	12917	1994	7	27.97	79.81	0.03
"827"	12917	1994	8	26.99	84.59	0.16
"828"	12917	1994	9	24.59	79.25	0.93
"829"	12917	1994	10	21.3	82.24	1.65
"830"	12917	1994	11	18.3	78.08	1.7
"831"	12917	1994	12	13.52	81.88	1.9
"832"	12917	1995	1	11.79	79.3	1.61
"833"	12917	1995	2	14.23	76.81	1.86
"834"	12917	1995	3	16.57	81.52	2.71
"835"	12917	1995	4	20.31	81.53	2.63
"836"	12917	1995	5	24.82	84.5	1.32
"837"	12917	1995	6	26.54	74.51	0.3
"838"	12917	1995	9	25.95	77.03	0.6
"839"	12919	1990	1	17.93	77.94	1.61
"840"	12919	1990	2	18.95	75.79	1.57
"841"	12919	1990	3	20.79	78.71	1.42
"842"	12919	1990	4	23.74	80.33	1
"843"	12919	1990	5	26.68	80.08	0.55
"844"	12919	1990	6	29.15	73.19	0
"845"	12919	1990	7	28.62	73.91	0.03
"846"	12919	1990	8	29.18	72.27	0
"847"	12919	1990	9	26.62	79.04	0.17
"848"	12919	1990	10	23.09	71.57	0.52
"849"	12919	1990	11	21.1	76.33	1.17
"850"	12919	1990	12	15.98	73.21	1.45
"851"	12919	1991	1	14.37	80.96	1.55
"852"	12919	1991	2	17.78	75.27	1.14
"853"	12919	1991	3	22.23	69.3	0.65
"854"	12919	1991	4	25.17	81.75	0.33
"855"	12919	1991	5	27.2	79.37	0.06
"856"	12919	1991	6	28.68	77.36	0
"857"	12919	1991	7	28.26	78.18	0
"858"	12919	1991	8	29.11	73.65	0
"859"	12919	1991	9	25.67	81.12	0.23
"860"	12919	1991	10	24.11	79.36	1.94
"861"	12919	1991	11	18.02	74.04	0.93
"862"	12919	1991	12	17.4	82.06	1.97
"863"	12919	1992	1	14.24	82.16	1.48
"864"	12919	1992	2	18.08	78.92	2.69
"865"	12919	1992	3	21.02	79.31	1.77
"866"	12919	1992	4	22.33	80.11	1.9
"867"	12919	1992	5	24.46	80.38	0.55
"868"	12919	1992	6	28.46	78.14	0.03
"869"	12919	1992	7	28.92	73.98	0
"870"	12919	1992	8	28.17	75.63	0.03
"871"	12919	1992	9	27.07	76.56	0
"872"	12919	1992	10	24.28	75.49	0.74
"873"	12919	1992	11	18.66	75.62	1.33
"874"	12919	1992	12	17.9	88.3	3.45
"875"	12919	1993	1	15.69	85.79	2.55
"876"	12919	1993	2	18.47	83.95	2.61
"877"	12919	1993	3	19.78	79.43	2.97
"878"	12919	1993	4	23.03	74	0.4
"879"	12919	1993	5	25.05	78.1	1.06
"880"	12919	1993	6	27.4	83.76	0.07
"881"	12919	1993	7	28.82	75.63	0
"882"	12919	1993	8	29.19	71.57	0
"883"	12919	1993	9	27.5	76.9	0.2
"884"	12919	1993	10	23.21	74.77	0.61
"885"	12919	1993	11	18.81	80.89	1.9
"886"	12919	1993	12	17.13	80.42	2.52
"887"	12919	1994	1	16.63	79.67	2
"888"	12919	1994	2	17.48	82.49	2.5
"889"	12919	1994	3	19.64	78.14	1.94
"890"	12919	1994	4	22.92	83.02	2.03
"891"	12919	1994	5	26.29	78.45	0.29
"892"	12919	1994	12	18.49	85.03	2.77
"893"	12919	1995	2	19.03	77.65	1.57
"894"	12919	1995	3	18.85	79.06	1.19
"895"	12921	1990	1	13.8	63.99	1
"896"	12921	1990	2	14.85	66.57	0.79
"897"	12921	1990	3	16.51	76.67	1.9
"898"	12921	1990	4	20.6	76.16	1.7
"899"	12921	1990	5	25.75	69.85	0.19
"900"	12921	1990	6	30.01	61.76	0
"901"	12921	1990	7	27.86	67.07	0.23
"902"	12921	1990	8	29.14	63.55	0
"903"	12921	1990	9	26.04	69.01	0.57
"904"	12921	1990	10	20.39	66.04	0.29
"905"	12921	1990	11	17.04	72.96	1.2
"906"	12921	1990	12	10.88	64.39	0.61
"907"	12921	1991	1	9.3	76.74	0.84
"908"	12921	1991	2	13.73	66.16	1.04
"909"	12921	1991	3	17.72	56.46	0.77
"910"	12921	1991	4	22.32	73.86	1.1
"911"	12921	1991	5	25.17	76.5	0.9
"912"	12921	1991	6	27.54	73.06	0.27
"913"	12921	1991	7	28.42	71.11	0.03
"914"	12921	1991	8	29.01	65.47	0
"915"	12921	1991	9	24.53	71.82	0.07
"916"	12921	1991	10	22.36	62.83	0.26
"917"	12921	1991	11	14.17	63.64	0.5
"918"	12921	1991	12	13.04	77.25	1.26
"919"	12921	1992	2	14.9	67.94	1.45
"920"	12921	1992	3	17.51	66.88	0.9
"921"	12921	1992	4	20.31	70.07	0.77
"922"	12921	1992	5	22.52	76.02	1.39
"923"	12921	1992	6	27.88	69.88	0.3
"924"	12921	1992	7	28.46	67.38	0
"925"	12921	1992	8	27.54	65.66	0.13
"926"	12921	1992	9	26.64	64.07	0.2
"927"	12921	1992	10	22.8	63.21	0.42
"928"	12921	1992	11	13.73	65.72	1.17
"929"	12921	1993	1	10.7	72.85	0.84
"930"	12921	1993	2	13.1	69.03	1.11
"931"	12921	1993	3	16.25	64.61	0.68
"932"	12921	1993	4	19.73	64.93	0.37
"933"	12921	1993	5	23.24	67.71	0.71
"934"	12921	1993	6	26.77	76.59	0
"935"	12921	1993	7	29.22	66.25	0
"936"	12921	1993	8	29.96	60.1	0
"937"	12921	1993	9	26.95	59.44	0
"938"	12921	1993	10	20.66	63.4	0.16
"939"	12921	1993	11	13.51	67.41	1.03
"940"	12921	1993	12	13.04	61.92	0.71
"941"	12921	1994	1	11.14	68.65	0.94
"942"	12921	1994	2	13.55	66.59	0.64
"943"	12921	1994	3	17.56	66.69	0.94
"944"	12921	1994	4	20.9	67.42	0.37
"945"	12921	1994	5	24.29	73.26	0.42
"946"	12921	1994	6	28.59	67.78	0
"947"	12921	1994	7	30.25	57.13	0
"948"	12921	1994	8	29.08	64.01	0
"949"	12921	1994	9	25.15	63.45	0.17
"950"	12921	1994	10	22.07	70.47	0.35
"951"	12921	1994	11	17.93	70.35	0.97
"952"	12921	1994	12	13.68	75.81	1.45
"953"	12921	1995	2	13.98	66.64	0.96
"954"	12921	1995	3	16.21	69.58	0.87
"955"	12921	1995	4	21	67.61	0.8
"956"	12921	1995	5	25.29	69.93	0.32
"957"	12924	1990	1	16.38	76.33	2.39
"958"	12924	1990	2	17.26	76.85	1.82
"959"	12924	1990	3	19.06	82.13	2.42
"960"	12924	1990	4	22.31	85.01	1.73
"961"	12924	1990	6	28.8	73.73	0
"962"	12924	1990	7	28.33	74.02	0
"963"	12924	1990	8	29.2	71.52	0
"964"	12924	1990	9	26.9	76.02	0.03
"965"	12924	1990	10	22.37	68.76	0.19
"966"	12924	1990	12	14.26	71.62	1.61
"967"	12924	1991	1	12.13	81.84	1.29
"968"	12924	1991	2	16.13	75.41	2.29
"969"	12924	1991	3	20.36	68.12	1.03
"970"	12924	1991	4	24.07	82.8	1.03
"971"	12924	1991	5	26.07	83.3	0.16
"972"	12924	1991	6	27.94	81.37	0.03
"973"	12924	1991	7	28.4	79.34	0
"974"	12924	1991	8	28.93	76.51	0
"975"	12924	1991	9	25.78	81.75	0.17
"976"	12924	1991	10	23.36	77.02	1.55
"977"	12924	1991	11	16.59	71.76	1.4
"978"	12924	1991	12	16.36	80.61	2
"979"	12924	1992	1	12.81	79.7	1.52
"980"	12924	1992	2	16.79	78.31	2.79
"981"	12924	1992	3	19.4	76.23	2.1
"982"	12924	1992	4	21.36	79.73	2.17
"983"	12924	1992	5	23.75	80.87	1.29
"984"	12924	1992	6	27.67	81.03	0.17
"985"	12924	1992	7	28.47	77.34	0
"986"	12924	1992	8	27.76	74.1	0
"987"	12924	1992	9	26.89	74.11	0
"988"	12924	1992	10	23.64	74.13	0.81
"989"	12924	1992	11	17.01	69.42	0.87
"990"	12924	1992	12	16.16	83.18	1.97
"991"	12924	1993	1	13.46	77.55	1.26
"992"	12924	1993	2	16.3	77.6	1.82
"993"	12924	1993	3	18.06	78.21	2.32
"994"	12924	1993	4	21.06	74.95	1.03
"995"	12924	1993	5	23.81	80.28	1.68
"996"	12924	1993	6	27.13	84.38	0.23
"997"	12924	1993	7	28.37	79.43	0
"998"	12924	1993	8	28.78	75.08	0
"999"	12924	1993	9	27.45	72.95	0.03
"1000"	12924	1993	10	22.47	70.01	0.29
"1001"	12924	1993	11	16.52	74.15	1.63
"1002"	12924	1993	12	15.6	73.33	1.39
"1003"	12924	1994	1	14.62	74.75	1.84
"1004"	12924	1994	2	15.41	80.24	2.68
"1005"	12924	1994	3	18.39	76.98	2.52
"1006"	12924	1994	4	21.82	80.96	1.73
"1007"	12924	1994	5	25.25	80.51	0.58
"1008"	12924	1994	7	28.7	74.89	0
"1009"	12924	1994	8	28.45	74.54	0
"1010"	12924	1994	9	25.74	72.53	0.13
"1011"	12924	1994	10	23.38	78.24	0.87
"1012"	12924	1994	11	21.43	73.21	0.8
"1013"	12924	1994	12	16.66	81.12	1.68
"1014"	12924	1995	1	14.5	74.44	1.68
"1015"	12924	1995	2	16.64	76.91	2.04
"1016"	12924	1995	3	17.72	78.74	1.42
"1017"	12924	1995	4	22	75.31	0.8
"1018"	12924	1995	5	26.2	78.81	0.16
"1019"	12924	1995	6	27.14	74.23	0.1
"1020"	12924	1995	7	29.06	73.7	0
"1021"	12924	1995	9	27.36	75.66	0.1
"1022"	12924	1995	10	23.31	70.55	0.48
"1023"	12924	1995	11	18.06	78.02	1.83
"1024"	12960	1990	1	14.15	74.62	2
"1025"	12960	1990	2	14.9	75.93	1.79
"1026"	12960	1990	3	17.03	76.97	1.65
"1027"	12960	1990	4	20.6	74.67	1.03
"1028"	12960	1990	5	25.29	73.93	0.55
"1029"	12960	1990	6	29.11	68.19	0
"1030"	12960	1990	7	27.54	71.5	0
"1031"	12960	1990	8	28.94	65.26	0.03
"1032"	12960	1990	9	26.06	72.7	0
"1033"	12960	1990	10	19.72	71.43	0.48
"1034"	12960	1990	11	17.03	75.67	1.57
"1035"	12960	1990	12	11.75	77.17	1.32
"1036"	12960	1991	1	9.98	80.4	1.06
"1037"	12960	1991	2	14.07	72.26	0.75
"1038"	12960	1991	3	17.18	67.96	0.74
"1039"	12960	1991	4	22.29	83.52	2.17
"1040"	12960	1991	5	25.03	82.49	1.03
"1041"	12960	1991	6	27.04	82.54	0.17
"1042"	12960	1991	7	28.27	74.06	0
"1043"	12960	1991	8	27.86	75.08	0
"1044"	12960	1991	9	24.31	78.96	0.2
"1045"	12960	1991	10	21.64	75.43	1.45
"1046"	12960	1991	11	13.66	73.96	1.53
"1047"	12960	1991	12	13.27	82.04	1.68
"1048"	12960	1992	1	10.43	75.27	1.19
"1049"	12960	1992	2	14.46	73.54	1.76
"1050"	12960	1992	3	17.5	72.21	1.26
"1051"	12960	1992	4	20.22	74.07	1.37
"1052"	12960	1992	5	22.93	76.15	1.65
"1053"	12960	1992	6	27.14	77.9	0.53
"1054"	12960	1992	7	28.01	78.63	0.03
"1055"	12960	1992	8	26.11	77.3	0.48
"1056"	12960	1992	9	25.33	77.99	0.23
"1057"	12960	1992	10	21.53	73.34	1.68
"1058"	12960	1992	11	13.2	75.28	1.13
"1059"	12960	1992	12	13.44	81.75	1.58
"1060"	12960	1993	1	11.59	77.43	0.94
"1061"	12960	1993	2	13.5	72.28	0.82
"1062"	12960	1993	3	15.87	71.77	1.55
"1063"	12960	1993	4	18.99	71.55	0.83
"1064"	12960	1993	5	22.76	74.55	0.97
"1065"	12960	1993	6	27.11	78.51	0.07
"1066"	12960	1993	7	29.45	69.77	0
"1067"	12960	1993	8	29.76	67.57	0
"1068"	12960	1993	10	20.16	76.53	1.68
"1069"	12960	1993	11	13.68	77.98	1.23
"1070"	12960	1993	12	12.57	75.3	1.06
"1071"	12960	1994	1	11.21	75.97	0.9
"1072"	12960	1994	2	13.18	77.45	1.54
"1073"	12960	1994	4	20.93	77.83	1.33
"1074"	12960	1994	5	24.33	78.81	0.87
"1075"	12960	1994	6	27.91	78.68	0
"1076"	12960	1994	7	29.21	70.53	0.03
"1077"	12960	1994	8	27.65	79.27	0.06
"1078"	12960	1994	9	25.32	72.71	0.07
"1079"	12960	1994	10	21.52	77.33	1.32
"1080"	12960	1994	11	18.45	76.84	1.67
"1081"	12960	1994	12	13.74	82.16	1.87
"1082"	12960	1995	1	12.4	74.54	1.29
"1083"	12960	1995	2	14.68	73.62	1.96
"1084"	12960	1995	3	16.76	79.44	1.58
"1085"	12960	1995	4	20.49	77.03	1.6
"1086"	12960	1995	5	25.17	78.24	0.87
"1087"	12960	1995	6	26.97	72.04	0.07
"1088"	12960	1995	7	28.81	74.51	0.06
"1089"	12960	1995	8	28.76	76.22	0.06
"1090"	12960	1995	9	26.98	70.88	0.23
"1091"	12960	1995	10	21.13	69.1	0.58
"1092"	12960	1995	11	15.95	72.98	0.7
"1093"	12960	1995	12	13.73	73.6	1.07
"1094"	13722	1990	1	8.84	64.72	0.29
"1095"	13722	1990	2	10.58	64.03	0.79
"1096"	13722	1990	3	12.62	67.36	0.58
"1097"	13722	1990	4	15.79	63.77	0.63
"1098"	13722	1990	5	19.62	72.47	1.39
"1099"	13722	1990	6	24.15	69.24	0.23
"1100"	13722	1990	7	26.12	71.91	0.26
"1101"	13722	1990	8	24.81	78.77	1.55
"1102"	13722	1990	9	21.91	70.19	0.43
"1103"	13722	1990	10	17.45	72.42	1.19
"1104"	13722	1990	11	11.77	60.35	0.27
"1105"	13722	1990	12	9.12	68.93	0.42
"1106"	13722	1991	1	5.41	73.55	0.42
"1107"	13722	1991	2	8.25	60.35	0.29
"1108"	13722	1991	3	12.28	61.85	0.32
"1109"	13722	1991	4	16.91	68.81	1.23
"1110"	13722	1991	5	22.36	73.6	1.26
"1111"	13722	1991	6	23.95	72.2	0.5
"1112"	13722	1991	7	26.42	78.22	0.58
"1113"	13722	1991	8	24.81	79.06	0.77
"1114"	13722	1991	9	21.54	72.33	0.5
"1115"	13722	1991	10	15.66	71.76	1.13
"1116"	13722	1991	11	10.1	64.28	0.33
"1117"	13722	1991	12	8.07	62.35	0.03
"1118"	13722	1992	1	6.41	62.53	0.35
"1119"	13722	1992	2	7.87	62.13	0.48
"1120"	13722	1992	3	10.23	59.15	0.42
"1121"	13722	1992	4	15.24	61.61	0.43
"1122"	13722	1992	5	17.38	72.41	1
"1123"	13722	1992	6	22.05	77.71	1.83
"1124"	13722	1992	7	26.43	74.37	0.26
"1125"	13722	1992	8	22.9	80.88	2.19
"1126"	13722	1992	9	21.08	81.93	2.33
"1127"	13722	1992	10	14.22	76.87	1.35
"1128"	13722	1992	11	10.87	79.1	1.57
"1129"	13722	1992	12	6.07	74.47	0.74
"1130"	13722	1993	1	6.22	74.68	0.23
"1131"	13722	1993	2	4.68	62.08	0.14
"1132"	13722	1993	4	14.19	57.86	0.13
"1133"	13722	1993	5	20.39	72.14	1.19
"1134"	13722	1993	6	24.46	69.61	0.6
"1135"	13722	1993	7	27.55	69.7	0
"1136"	13722	1993	8	25.29	73.24	1.16
"1137"	13722	1993	9	22.4	73.85	1.03
"1138"	13722	1993	10	15.05	77.07	1.52
"1139"	13722	1993	11	10.62	70.65	0.8
"1140"	13722	1993	12	4.54	72.01	0.06
"1141"	13722	1994	2	6.59	66.12	0.25
"1142"	13722	1994	3	11.5	61.27	0.48
"1143"	13722	1994	4	18.1	60.25	0.47
"1144"	13722	1994	6	24.55	77.89	1.37
"1145"	13722	1994	7	25.69	81.67	0.48
"1146"	13722	1994	8	24.03	78.15	1.29
"1147"	13722	1994	9	20.31	75.62	1.73
"1148"	13722	1994	10	14.88	75.03	1.1
"1149"	13722	1994	11	11.88	66.25	0.9
"1150"	13722	1994	12	8.68	68.54	0.94
"1151"	13722	1995	2	5.29	62.33	0.32
"1152"	13722	1995	3	11.5	60.06	0.23
"1153"	13722	1995	4	16.31	65.05	0.47
"1154"	13722	1995	5	20.15	75.69	1.48
"1155"	13722	1995	6	22.81	84.88	3.17
"1156"	13722	1995	7	26.28	79.22	1.13
"1157"	13722	1995	8	26.54	74.07	0.77
"1158"	13722	1995	9	20.6	83.59	3.33
"1159"	13722	1995	10	17.18	80.17	2.06
"1160"	13722	1995	11	8.14	68.97	0.43
"1161"	13722	1995	12	3.83	62.44	0.13
"1162"	13723	1990	1	7.27	67.56	0.52
"1163"	13723	1990	2	9.15	63.18	0.57
"1164"	13723	1990	3	11.54	64.61	0.48
"1165"	13723	1990	4	14.69	61.07	0.53
"1166"	13723	1990	5	18.78	71	1.39
"1167"	13723	1990	6	24.07	65.18	0.07
"1168"	13723	1990	7	25.61	68.67	0.19
"1169"	13723	1990	8	24.55	72.58	1.19
"1170"	13723	1990	9	21.11	68.8	0.73
"1171"	13723	1990	10	15.96	72.42	1.26
"1172"	13723	1990	11	11.13	60.15	0.2
"1173"	13723	1990	12	7.87	70.28	0.61
"1174"	13723	1991	1	4.86	71.29	0.35
"1175"	13723	1991	2	7.47	59.68	0.11
"1176"	13723	1991	3	11.29	60.89	0.39
