Station	Year	Month	C	RH	Blight
3927	1994	6	28.7	71.1	0.27
3927	1994	7	28.66	68.85	0.32
3927	1994	8	28.61	67.69	0.26
3927	1994	9	24.26	65.9	0
3927	1994	10	19.15	75.6	2.13
3927	1994	11	14.47	75.75	2.4
3927	1994	12	9.23	80.66	1.48
3927	1995	1	8.71	69.79	1.06
3927	1995	3	13.63	72.73	1.35
3927	1995	4	18.13	72.28	1.93
3927	1995	5	22.68	72.83	0.84
3927	1995	6	26.74	63.78	0.17
3927	1995	7	29.75	64.09	0.03
3927	1995	8	29.61	65.56	0
3927	1995	9	24.38	69.66	0.43
3927	1995	10	19.76	56.8	0.61
3928	1990	1	4.18	62.69	0.19
3928	1990	2	3.11	65.48	0
3928	1990	3	8.53	73.94	0.81
3928	1990	4	12.41	65.74	0.97
3928	1990	5	17.75	72.28	1.32
3928	1990	6	27.68	59.03	0
3928	1990	7	27.28	55.22	0.16
3928	1990	8	26.93	60.88	0.35
3928	1990	9	22.97	60.03	0.77
3928	1990	10	14.64	59.62	0.19
3928	1990	11	9.59	70.41	0.67
3928	1990	12	-1.84	71.43	0.1
3928	1991	1	-2.04	78.24	0
3928	1991	2	6.72	55.06	0.11
3928	1991	3	9.69	54.53	0.13
3928	1991	4	14.77	69.63	1.17
3928	1991	5	21.25	75.19	1.87
3928	1991	6	26.03	64.95	0.2
3928	1991	7	28.6	52.62	0.35
3928	1991	8	26.49	57.41	0.32
3928	1991	9	20.66	64.29	0.43
3928	1991	10	14.99	55.81	0.42
3928	1991	11	3.69	75.84	0.73
3928	1991	12	4.03	77.61	0.48
3928	1992	1	3.39	72.97	0.16
3928	1992	2	6.75	69.75	0.21
3928	1992	3	9.45	69.16	0.84
3928	1992	4	13.76	73.08	1.3
3928	1992	5	17.47	70.3	1.77
3928	1992	6	21.79	74.23	2.53
3928	1992	7	26.01	68.83	0.94
3928	1992	8	23	72.03	1.26
3928	1992	9	21.23	64.47	0.77
3928	1992	10	14.67	67.84	0.81
3928	1992	12	0.47	77.91	0.32
3928	1993	1	-1.73	80.37	0.16
3928	1993	4	11.59	69.11	0.7
3928	1993	6	23.67	72.93	1.47
3928	1993	7	27.61	67.56	0.16
3928	1993	9	19.4	66.31	1.03
3928	1993	12	2.89	70.15	0.32
3928	1994	2	0.88	61.56	0
3928	1994	3	9.99	53.87	0
3928	1994	4	12.45	68.78	0.53
3928	1994	5	19.5	70.55	1.29
3928	1994	6	26.24	64.99	0.73
3928	1994	7	25.43	67.32	0.48
3928	1994	8	25.75	64.66	0.35
3928	1994	9	20.97	64.55	1
3928	1994	10	15.37	69.53	1.61
3928	1994	11	7.81	77.03	1.1
3928	1994	12	2.4	86.53	0.35
3928	1995	2	4.08	63.41	0
3928	1995	3	7.83	71.79	0.52
3928	1995	5	15.86	79.45	2.84
3928	1995	8	27.14	69.89	0.65
3928	1995	9	19.89	69.38	0.93
3928	1995	10	15	55.68	0.48
3937	1990	1	13.4	82.16	3.77
3937	1990	2	14.93	80.94	3.57
3937	1990	3	16.28	82.35	4.03
3937	1990	4	19.35	78.72	3.2
3937	1990	5	23.9	80.76	1.87
3937	1990	6	27.77	77.55	0.83
3937	1990	7	26.81	80.6	1.48
3937	1990	8	27.4	78.22	1.26
3937	1990	9	25.19	83.2	2.33
3937	1990	10	18.71	76.88	2.52
3937	1990	11	15.97	78.99	3.23
3937	1990	12	12.35	83.16	3.87
3937	1991	1	9.88	84.32	2.81
3937	1991	2	13.72	77.19	2.54
3937	1991	3	16.41	76.06	3.03
3937	1991	4	21.39	87.37	3.83
3937	1991	5	24.16	86.5	2.32
3937	1991	6	26.48	82.16	1.17
3937	1991	7	27.49	80.12	1.42
3937	1991	9	24.4	79.43	1.7
3937	1991	10	20.95	75.97	3.1
3937	1991	11	13.23	74.68	2.13
3937	1991	12	13.49	82.79	2.74
3937	1992	1	10.58	79.44	2.23
3937	1992	2	14.39	79.74	3.07
3937	1992	3	17.11	80.08	4.32
3937	1992	4	19.74	79.81	4.5
3937	1992	5	23.08	80.88	3.55
3937	1992	6	27.29	83.89	1.67
3937	1992	7	27.91	84.99	1.77
3937	1992	8	25.99	79.85	2.1
3937	1992	9	24.87	83.01	1.63
3937	1992	10	20.59	79.3	4.58
3937	1992	11	12.85	81.11	2.47
3937	1992	12	13.52	87.08	4.06
3937	1993	1	11.56	82.3	2.94
3937	1993	2	12.42	76.19	1.54
3937	1993	3	15.2	75.98	3.06
3937	1993	4	18.17	76.8	2.73
3937	1993	5	22.74	79.03	3.65
3937	1993	6	26.62	82.03	1.2
3937	1993	7	28.05	78.37	0.71
3937	1993	8	28.29	76.75	0.81
3937	1993	9	25.74	74.11	0.93
3937	1993	10	19.77	75.59	3.35
3937	1993	12	11.87	74.53	1.71
3937	1994	1	10.1	75.39	1.42
3937	1994	2	13.12	79.02	2.93
3937	1994	3	16.07	77.4	3
3937	1994	4	20.66	79.87	3
3937	1994	6	27.68	83.41	1.53
3937	1994	7	27.82	82.18	1.52
3937	1994	8	27.2	84.49	2.35
3937	1994	9	24.89	79.67	1.83
3937	1994	10	21.36	79.72	2.55
3937	1994	11	18.27	79.06	2.73
3937	1994	12	13.64	83.97	3.58
3937	1995	1	11.94	80.19	2.52
3937	1995	2	14.1	76.91	2.93
3937	1995	3	17.01	82.07	3.48
3937	1995	4	20.84	80.31	3.63
3937	1995	5	25.23	82.49	1.77
3937	1995	6	27.14	75.78	1.23
3937	1995	7	29	81.03	0.81
3937	1995	8	28.98	82.6	1.52
3937	1995	9	26.36	77.51	1.8
3937	1995	10	21.07	74.61	2.48
3937	1995	11	15.58	80.34	2.8
3937	1995	12	12.55	81.23	2.97
3940	1990	1	10.64	77.18	2.65
3940	1990	2	13.47	74.61	2.5
3940	1990	3	15.1	74.06	1.84
3940	1990	4	17.5	74.22	2.17
3940	1990	5	21.87	77.16	2.42
3940	1990	6	27.12	74.8	1.03
3940	1990	7	26.75	77.74	1.48
3940	1990	8	27.29	71.24	1.16
3940	1990	9	24.69	76.08	1.87
3940	1990	10	16.86	73.83	1.87
3940	1990	11	13.65	74.3	1.37
3940	1990	12	10.87	78.96	2.58
3940	1991	1	7.84	84.51	2
3940	1991	2	11.23	75.52	1.93
3940	1991	3	15	69.06	1.29
3940	1991	4	19.78	81.72	4.2
3940	1991	5	23.59	84.14	3.26
3940	1991	6	25.75	80.1	1.57
3940	1991	7	27.26	79.6	1.52
3940	1991	8	26.57	77.87	1.77
3940	1991	9	23.58	77.39	2.2
3940	1991	10	18.79	74.19	2.58
3940	1991	11	11.03	70.21	1.53
3940	1991	12	10.5	73.3	1.1
3940	1992	1	7.5	75.93	1.65
3940	1992	2	11.79	69.27	1.24
3940	1992	3	14.12	66.89	0.87
3940	1992	4	17.96	68.98	2.23
3940	1992	5	21.67	67.39	1.42
3940	1992	6	24.77	78.72	3.33
3940	1992	7	26.89	80.16	1.13
3940	1992	8	24.44	80.85	2.77
3940	1992	9	23.37	81	2.67
3940	1992	10	17.97	75.18	3.35
3940	1992	11	10.83	74.5	1
3940	1992	12	9.91	80.43	2.9
3940	1993	1	9.58	78.26	1.68
3940	1993	2	9.03	67.74	0.71
3940	1993	3	12.39	69.57	1.48
3940	1993	4	16.26	69.91	1.2
3940	1993	5	21.35	74.02	2.9
3940	1993	6	26.62	74.89	0.7
3940	1993	7	27.42	81.62	1.74
3940	1993	8	27.51	80.15	1.23
3940	1993	9	23.43	74.1	2.23
3940	1993	11	10.79	77.47	1.73
3940	1993	12	7.77	76.22	1.13
3940	1994	1	5.14	73.58	1.19
3940	1994	2	9.84	75.38	1.93
3940	1994	3	13.05	72.64	1.42
3940	1994	4	19.19	73.66	1.67
3940	1994	5	21.52	71.98	2.16
3940	1994	6	25.66	80.13	2.33
3940	1994	7	25.23	81.21	2.03
3940	1994	8	25.6	77.76	2.06
3940	1994	9	22.74	73.28	1
3940	1994	10	18.29	80.51	3.97
3940	1994	11	14.55	78.24	2.9
3940	1994	12	9.9	83.51	2.74
3940	1995	1	8.29	73.81	0.74
3940	1995	2	9.87	69.77	1.64
3940	1995	4	18.39	71.67	1.77
3940	1995	5	22.84	76.52	1.84
3940	1995	6	24.51	73.44	2.1
3940	1995	7	27.44	75.92	1.37
3940	1995	9	23.32	68.99	1.73
3940	1995	12	8.24	74.2	2.13
3945	1990	1	4.22	65.92	0.29
3945	1990	2	3.09	71.52	0.14
3945	1990	3	8.04	71.39	1.65
3945	1990	4	11.49	64.64	0.73
3945	1990	5	15.39	78.04	2.48
3945	1990	6	22.88	77.44	2.2
3945	1990	7	23.72	78.33	2.45
3945	1990	10	12.89	63.63	0.94
3945	1990	11	9.85	65.71	0.17
3945	1990	12	-0.78	71.5	0.16
3945	1991	1	-3.09	78.63	0
3945	1991	2	4.14	64.05	0.14
3945	1991	3	8.94	58.94	0.13
3945	1991	4	14.34	70.28	1.17
3945	1991	5	20.83	79.6	3.39
3945	1991	6	24.34	70.12	0.57
3945	1991	7	25.19	66.12	0.26
3945	1991	8	24.14	68.9	1.23
3945	1991	9	19.28	71.38	0.5
3945	1991	10	13.67	66.79	0.97
3945	1991	11	3.72	70	0.2
3945	1991	12	2.86	73.6	0
3945	1992	1	1.71	73.52	0.29
3945	1992	2	4.26	74.41	0.24
3945	1992	3	7.54	65.78	0.19
3945	1992	4	12.88	67.15	0.93
3945	1992	5	16.86	63.85	1.03
3945	1992	6	21.39	68.3	1.2
3945	1992	7	23.68	79.45	3.26
3945	1992	8	20.96	74.62	1.74
3945	1992	9	18.62	74.07	2.03
3945	1992	10	13.57	73.99	1.48
3945	1992	11	4.49	82.43	1.1
3945	1992	12	0.63	77.18	0.39
3945	1993	1	-1.5	77.16	0.32
3945	1993	2	-1.76	74.68	0.04
3945	1993	3	4.03	78.44	0.77
3945	1993	5	17.14	77.21	1.94
3945	1993	6	22.53	80.89	3.8
3945	1993	7	25.25	83.12	2.03
3945	1993	8	24.45	81.91	2.16
3945	1993	9	16.72	82.09	3.87
3945	1993	10	11.03	74.83	1.55
3945	1993	11	4.33	74.06	0.67
3945	1993	12	1.45	76.89	0.74
3945	1994	1	-4.13	81.92	0.45
3945	1994	2	-0.29	72.11	0.21
3945	1994	3	7.64	61.07	0.1
3945	1994	4	12.38	66.18	0.83
3945	1994	5	17.58	69.24	2.03
3945	1994	6	23.71	76.84	2.37
3945	1994	8	23.17	73.09	2.42
3945	1994	9	18.8	75.69	2
3945	1994	10	13.79	76.17	2.45
3945	1994	11	8.52	76.85	1.37
3945	1994	12	2.68	81.74	0.61
3945	1995	1	-2.73	82.68	0.13
3945	1995	2	1.24	64.05	0.29
3945	1995	3	8.03	62.47	0.06
3945	1995	4	11.78	68.08	0.83
3945	1995	5	16.11	82.73	3.58
3945	1995	6	22.41	79.08	3.2
3945	1995	7	25.7	77.53	1.84
3945	1995	8	26.36	80.62	2.19
3947	1990	1	3.55	64.94	0.23
3947	1990	2	1.96	68.91	0.04
3947	1990	3	7.75	72.35	1.19
3947	1990	4	11.47	61.73	0.23
3947	1990	5	15.91	74.26	1.39
3947	1990	6	24.34	71.04	0.93
3947	1990	7	24.82	70.51	1.45
3947	1990	8	24.93	69.76	1.26
3947	1990	9	21.81	63.84	0.77
3947	1990	10	14.14	60.41	0.06
3947	1990	11	9.69	65.24	0.13
3947	1990	12	-2.19	72.41	0.1
3947	1991	1	-4.67	79.91	0
3947	1991	2	4.14	63.99	0.11
3947	1991	3	8.39	61.75	0.16
3947	1991	4	13.67	70.62	1.07
3947	1991	5	19.89	82.22	3.45
3947	1991	6	24.42	74.46	2.13
3947	1991	7	26.61	61.86	0.52
3947	1991	8	25.08	64.93	0.97
3947	1991	9	20.03	66.23	0.33
3947	1991	10	13.63	60.69	0.61
3947	1991	11	2.46	73.23	0.47
3947	1991	12	2.47	74.66	0.23
3947	1992	1	1.96	73.28	0.39
3947	1992	2	4.33	77.54	0.31
3947	1992	3	7.61	67.39	0.32
3947	1992	4	11.98	71.69	1.5
3947	1992	5	17.15	63.58	1.35
3947	1992	6	21.14	70.49	1.47
3947	1992	7	23.3	81.45	3.26
3947	1992	8	21.29	76.74	1.97
3947	1992	9	18.78	75.99	1.87
3947	1992	10	13.45	70.92	0.71
3947	1992	11	3.58	81.16	1
3947	1992	12	0.21	75.3	0.45
3947	1993	1	-2.84	78.94	0.13
3947	1993	2	-1.95	76.91	0.04
3947	1993	3	4.12	76.04	0.45
3947	1993	4	10.48	70.99	0.57
3947	1993	5	17.23	73.59	2.03
3947	1993	6	22.9	75.7	2.37
3947	1993	7	25.18	80.98	1.26
3947	1993	8	25.23	75.4	1.1
3947	1993	9	16.98	76.36	2
3947	1993	10	11.62	68.57	0.77
3947	1993	11	4.21	69.2	0.4
3947	1993	12	1.3	72.79	0.39
3947	1994	1	-3.82	74.1	0.23
3947	1994	2	-0.89	65.06	0.14
3947	1994	3	8.06	57.1	0.03
3947	1994	4	12.11	64.75	0.53
3947	1994	5	18.67	64.55	1.1
3947	1994	6	24.24	71.72	1.5
3947	1994	8	23.87	69.36	0.94
3947	1994	9	19.68	70.33	1.27
3947	1994	10	14.01	70.61	1.81
3947	1994	11	7.81	71.62	1.07
3947	1994	12	1.95	80.01	0.16
3947	1995	1	-1.99	76.25	0.13
3947	1995	2	1.91	61.98	0.18
3947	1995	3	7.46	64.03	0
3947	1995	4	11.44	64.85	0.57
3947	1995	5	15.44	78.54	2.55
3947	1995	6	22.53	72.71	2.03
3947	1995	8	25.93	76.56	1.19
41415	1995	4	27.17	76.43	0.03
41415	1995	5	27.71	80.57	0.13
41415	1995	7	27.69	82.73	0.39
41415	1995	8	27.44	85.48	0.58
41415	1995	9	27.36	85.24	0.77
41415	1995	10	27.05	86.05	1.1
41415	1995	11	27.56	80.03	0.13
41415	1995	12	27.36	79.33	0.13
4725	1990	1	-0.22	76.27	0.19
4725	1990	2	-2.05	72.66	0.25
4725	1990	3	2.91	64.94	0.32
4725	1990	4	8.4	66.45	0.83
4725	1990	5	11.39	72.04	1.61
4725	1990	6	17.73	76.36	1.9
4725	1990	7	19.84	76.73	2.65
4725	1990	8	18.88	83.44	4.06
4725	1990	9	14.12	84.1	3.27
4725	1990	10	10.9	75.96	1.35
4725	1990	11	4.5	72.05	0.07
4725	1990	12	0.05	75.49	0.45
4725	1991	1	-4.69	74.38	0.06
4725	1991	2	-1.5	72.86	0.32
4725	1991	3	1.87	71.19	0.26
4725	1991	4	9.4	65.4	0.43
4725	1991	5	16.58	70.22	1.32
4725	1991	6	19.25	63.93	0.63
4725	1991	7	21.09	66.37	1.48
4725	1991	8	20.13	73.69	1.61
4725	1991	9	14.71	71.96	1.2
4725	1991	10	10.42	70.73	1
4725	1991	11	3.8	72.66	0.2
4725	1991	12	-1.17	75.97	0.23
4725	1992	1	-3.42	75.94	0.03
4725	1992	2	-3.2	76.17	0.28
4725	1992	3	-0.99	73.02	0.39
4725	1992	5	13.06	66.51	0.94
4725	1992	6	17.17	66.43	0.83
4725	1992	7	18.27	77.99	3.26
4725	1992	9	14.52	78.85	2.2
4725	1992	10	6.85	74.25	0.84
4725	1992	11	2.68	79.93	0.73
4725	1992	12	-2.08	76.5	0.32
4725	1993	1	-3.61	79.83	0.1
4725	1993	2	-7.97	69.05	0
4725	1993	3	-1.53	75.09	0.13
4725	1993	4	7.1	68.07	0.3
4725	1993	5	13.64	63.31	0.74
4725	1993	6	17.16	69.69	1.53
4725	1993	7	20.79	69.67	1.32
4725	1993	8	19.84	76.68	2.94
4725	1993	10	7.76	73.28	0.77
4725	1993	11	2.89	71.62	0.67
4725	1993	12	-3.61	78.67	0.13
4725	1994	1	-9.98	73.67	0
4725	1994	2	-6.55	67.51	0
4725	1994	4	8.66	59.92	0.23
4725	1994	5	11.96	64.17	0.94
4725	1994	6	19.25	72.12	1.7
4725	1994	7	21.25	78.31	2.55
4725	1994	8	18.01	79.34	3.13
4725	1994	9	14.45	78.4	2.4
4725	1994	10	9.24	69.62	0.39
4725	1994	11	5.41	67.85	0.37
4725	1994	12	0.14	73.11	0.23
4725	1995	1	-1.89	83.52	0.81
4725	1995	2	-6.12	71.99	0
4725	1995	3	2.52	70.18	0.26
4725	1995	4	5.25	63.97	0.5
4725	1995	5	13.08	66.57	1.45
4725	1995	6	19.58	70.09	2.33
4725	1995	7	22	73.8	2.61
4725	1995	8	21.49	68.66	1.42
4725	1995	9	14.48	74.89	2.33
4725	1995	10	11.88	75.79	1.55
4751	1990	1	-0.49	77.38	0.16
4751	1990	2	-1.37	70.12	0.21
4751	1990	3	2.86	71.26	0.94
4751	1990	5	10.96	72.57	1.71
4751	1990	6	17.42	76.97	2.8
4751	1990	7	18.88	79.43	3.74
4751	1990	8	17.84	83.43	5.1
4751	1990	9	13.68	84.96	4.13
4751	1990	10	10.41	76.71	1.71
4751	1990	11	4.4	72.41	0.1
4751	1990	12	-0.68	81.3	0.61
4751	1991	1	-5.08	81.6	0
4751	1991	2	-1.74	76.64	0.43
4751	1991	4	8.89	70.25	1.13
4751	1991	5	16.34	72.76	2.19
4751	1991	6	18.24	69.21	1.5
4751	1991	7	19.87	73.3	2.33
4751	1991	9	14.03	76.11	1.7
4751	1991	10	9.61	71.9	1.13
4751	1991	11	2.25	78.43	0.7
4751	1991	12	-1.97	81.39	0.06
4751	1992	1	-3.92	83.42	0.03
4751	1992	3	-0.62	74.2	0.29
4751	1992	4	6.21	72.55	1.47
4751	1992	5	12.29	67.75	1.1
4751	1992	6	15.55	73.07	2.5
4751	1992	7	18.21	83.19	4.45
4751	1992	8	16.53	80.96	3.45
4751	1992	9	14.15	81.36	3.63
4751	1992	10	6.55	76.8	0.71
4751	1992	11	2.85	83.32	1
4751	1992	12	-2.22	81.92	0.45
4751	1993	1	-3.56	80.79	0.06
4751	1993	2	-7.19	73.99	0
4751	1993	3	-0.8	76.5	0.13
4751	1993	4	7.38	63.63	0.53
4751	1993	5	12.92	66.09	0.87
4751	1993	6	17.38	72.28	2.43
4751	1993	7	20.21	76.03	3.26
4751	1994	3	-1	75.34	0
4781	1990	1	3.25	74.33	0.39
4781	1990	2	2.56	73.85	0.93
4781	1990	3	5.14	74.38	1.03
4781	1990	4	9.49	73.85	1.43
4781	1990	5	13.93	71.42	1.52
4781	1990	7	23.15	76.3	1.74
4781	1990	8	23.13	79.09	2.42
4781	1990	9	19.32	78.49	3.1
4781	1990	10	16.37	75.63	2.16
4781	1991	2	3.01	67.7	0.61
4781	1991	3	5.83	66.97	1.16
4781	1991	4	10.95	68.92	0.67
4781	1991	5	18.18	70.08	1.39
4781	1991	8	23.31	78.25	2.26
4781	1991	9	18.2	74.82	1.97
4781	1991	10	13.39	77.2	2.84
4781	1991	11	7.85	68.94	0.87
4781	1991	12	3.09	68.09	0.58
4781	1992	1	0.63	67.07	0.55
4781	1992	2	1.19	67.46	0.17
4781	1992	3	3.04	64.87	0.52
4781	1992	4	7.73	70.28	1
4781	1992	5	14.07	69.31	1.35
4781	1992	6	19.23	73.01	1.63
4781	1992	7	21.89	75.47	2.61
4781	1992	8	21.23	77.34	2.55
4781	1992	9	18.2	78.67	3.17
4781	1992	10	11.35	71.5	1.26
4781	1993	1	1.49	70.16	0.26
4781	1993	2	-2.01	61.49	0.07
4781	1993	4	9.48	69.67	0.93
4781	1993	5	15.92	73.27	2.26
4781	1993	6	20.54	71.78	2.47
4781	1993	8	22.74	77.53	2.42
4781	1993	9	18.45	78.72	3.23
4781	1993	10	11.81	75	2.35
4781	1993	11	6.98	70.65	1.17
4781	1993	12	1.88	70.23	0.58
4781	1994	1	-3.42	69.17	0.1
4781	1994	3	3.87	69.85	0.39
4781	1994	8	21.54	77.24	1.61
4781	1994	9	18.29	70.56	1.87
4781	1994	11	9.63	63.53	1.2
4781	1995	2	0.33	58.13	0.14
4781	1995	5	15	71.62	1.06
4781	1995	7	24.62	75.04	1.13
4781	1995	8	23.58	67.85	0.58
4781	1995	12	-0.23	65.43	0.07
93037	1990	1	0.96	45.19	0
93037	1990	2	-0.16	54.46	0
93037	1990	3	3.7	59.53	0
93037	1990	4	7.78	62.37	0
93037	1990	5	12.28	53.69	0.13
93037	1990	6	21.2	39.22	0
93037	1990	7	19.13	61.21	0.58
93037	1990	8	19.71	52.35	0
93037	1990	9	17.56	54.19	0.7
93037	1990	10	9.68	50.01	0
93037	1990	12	-4.42	52.39	0
93037	1991	1	-2.33	56.19	0
93037	1991	2	3.29	40.95	0
93037	1991	3	4.3	46.9	0
93037	1991	4	7.22	53.94	0.03
93037	1991	5	14.52	48.98	0
93037	1991	6	19.09	48.57	0.2
93037	1991	7	20.54	54.05	0
93037	1991	8	19.4	60.58	0.58
93037	1991	9	15.34	54.23	0.23
93037	1991	10	9.74	40.29	0
93037	1991	11	0.36	63.5	0
93037	1991	12	-0.68	61.46	0
93037	1992	1	0.05	52.3	0
93037	1992	2	2.92	47.8	0
93037	1992	3	5.02	57.06	0
93037	1992	4	11.51	46.49	0.1
93037	1992	5	13.95	58.11	0.19
93037	1992	6	16.81	61.02	0.43
93037	1992	7	19.76	55.64	0.55
93037	1992	8	18.85	59.16	0.87
93037	1992	9	17.05	42.2	0
93037	1992	10	10.67	48.18	0
93037	1993	1	-3.22	65.72	0
93037	1993	4	7.66	53.6	0
93037	1993	7	21.39	47.71	0.32
93037	1993	12	-0.14	51.22	0
93037	1994	1	-0.46	47.69	0
93037	1994	2	-0.16	47.98	0
93037	1994	3	5.2	48.52	0
93037	1994	4	7.52	55.78	0.03
93037	1994	5	14.26	59.4	0.26
93037	1994	6	21.11	46.5	0.1
93037	1994	7	20.83	49.77	0.19
93037	1994	8	20.54	57.67	0.77
93037	1994	9	16.83	47.33	0
93037	1994	11	2.62	54.79	0
93037	1995	1	-0.03	49.55	0
93037	1995	3	4.01	53.56	0
93037	1995	9	14.52	60.17	0.63
93058	1992	10	10.86	47.6	0.06
93058	1992	11	-0.4	71.32	0
93058	1992	12	-1.94	69.95	0
93058	1993	4	10.16	51.97	0.03
93058	1993	6	20.97	46.42	0.27
93058	1993	7	23.96	47.33	0.16
93058	1993	8	21.26	59.64	1.1
93058	1993	9	15.74	54.76	0.77
93058	1993	10	9.48	55.09	0.17
93058	1993	12	-0.67	58.5	0
93058	1994	1	-1.55	59.25	0
93058	1994	2	-0.01	54.37	0
93058	1994	4	9.55	58.14	0
93058	1994	5	16.5	59.38	0.61
93058	1994	7	23.49	45.45	0.16
93058	1994	8	22.78	58.75	1.39
93058	1994	11	3.41	60.88	0
93058	1995	1	-0.03	54.14	0
93058	1995	2	2.23	55.09	0
93058	1995	9	16.4	60.85	0.53
93058	1995	10	9.16	41.6	0
93058	1995	11	5.47	51.57	0
93058	1995	12	-0.6	51.23	0
93129	1990	1	-0.86	67.87	0
93129	1990	2	-1.72	77.08	0
93129	1990	3	6.27	61.33	0
93129	1990	4	10.64	50.97	0.03
93129	1990	5	14.1	33.08	0
93129	1990	6	22.14	23.47	0
93129	1990	7	24.02	33.42	0
93129	1990	8	22.05	32.49	0
93129	1990	9	18.75	46.44	0.2
93129	1990	10	11.25	39.34	0
93129	1990	11	3.14	58.58	0
93129	1990	12	-6.58	65.37	0
93129	1991	1	-4.05	74.51	0
93129	1991	2	3.14	60.31	0
93129	1991	3	3.28	57.58	0
93129	1991	4	7.58	41.77	0
93129	1991	5	12.28	39.77	0.06
93129	1991	6	19.31	29.05	0
93129	1991	8	22.87	38.42	0.19
93129	1991	9	17.78	43.97	0.37
93129	1991	10	11.19	42.36	0
93129	1991	11	2.47	71.12	0
93129	1991	12	-1.07	76.2	0
93129	1992	1	-2.17	72.2	0
93129	1992	2	3.16	70.12	0
93129	1992	3	5.7	69.82	0.26
93129	1992	4	12.83	41.44	0
93129	1992	5	15.24	50.91	0
93129	1992	6	19.48	33.7	0
93129	1992	7	22.43	38.99	0
93129	1992	8	22.32	41.65	0
93129	1992	9	18.52	36.29	0.03
93129	1992	10	12.64	45.34	0.13
93129	1992	11	1.04	63.44	0
93129	1992	12	-3.24	70.4	0
93129	1993	1	-0.44	78.03	0
93129	1993	2	-0.08	79.65	0
93129	1993	3	6.45	60.56	0
93129	1993	4	9.01	45.94	0
93129	1993	5	15.52	42.14	0.06
93129	1993	6	18.14	35.73	0.03
93129	1993	7	22.72	27.9	0.06
93129	1993	8	22.02	36.78	0
93129	1993	9	17.84	25.89	0
93129	1993	10	9.85	53.95	0.06
93129	1993	11	1.89	54.52	0
93129	1993	12	-1.26	64.93	0
93129	1994	1	0.95	55.8	0
93129	1994	2	0.68	65.14	0
93129	1994	3	7.24	49.89	0
93129	1994	4	9.68	50.36	0
93129	1994	5	15.53	36.47	0
93129	1994	6	23.84	19.99	0
93129	1994	9	19.07	35.67	0
93129	1994	10	9.64	54.47	0
93129	1994	11	-0.26	67.99	0.07
93129	1995	1	0.75	77.65	0.03
93129	1995	2	5.8	57.34	0
93129	1995	4	7.89	55.23	0
93129	1995	5	11.51	55.76	0.06
93129	1995	6	16.37	46.87	0.1
93129	1995	9	19.08	36.18	0
93129	1995	10	11.57	32.17	0
93129	1995	12	1.7	63.44	0
93193	1990	1	7.04	85.48	1.19
93193	1990	2	8.66	73.06	0.43
93193	1990	3	13.89	68.43	0.23
93193	1990	4	18.71	56.79	0.17
93193	1990	5	20.19	48.9	0.23
93193	1990	6	25.28	40.95	0
93193	1990	7	29.1	39.31	0
93193	1990	8	27.08	46.61	0
93193	1990	9	24.21	47.64	0
93193	1990	10	19.35	48.87	0
93193	1990	11	11.14	59.42	0.07
93193	1990	12	4.42	76.18	0.16
93193	1991	1	7.92	75.72	0.58
93193	1991	2	12.78	70.21	1.14
93193	1991	3	10.7	72.93	0.71
93193	1991	4	15.31	54.7	0
93193	1991	5	19.24	46.35	0
93193	1991	6	24.07	39.84	0
93193	1991	7	29.01	42.84	0
93193	1991	8	25.87	46.54	0
93193	1991	9	26.6	43.78	0
93193	1991	11	12.59	68.59	0.7
93193	1991	12	7.82	74.04	0.58
93193	1992	1	5.65	86.72	0.74
93193	1992	2	12.85	74.39	0.83
93193	1992	3	14.62	69.99	0.13
93193	1992	4	19.39	51.49	0
93193	1992	5	24.82	43.55	0
93193	1992	6	24.96	50.09	0
93193	1992	7	27.63	44.99	0
93193	1992	8	28.63	38.53	0
93193	1992	9	24.81	46.23	0
93193	1992	10	19.79	62.4	0.94
93193	1992	11	11.73	73.82	0.73
93193	1992	12	7.14	81.84	0.74
93193	1993	1	8.13	83.3	0.58
93193	1993	2	11.06	72.39	0.14
93193	1993	3	15.26	74.11	1.16
93193	1993	4	16.58	58.73	0.07
93193	1993	5	21.17	49.38	0.16
93193	1993	6	24.8	43.03	0
93193	1993	7	27.18	40.46	0
93193	1993	8	26.59	42.9	0
93193	1993	9	24.24	45.52	0
93193	1993	10	19.2	59.26	0.42
93193	1993	11	11.53	67.97	0.27
93193	1993	12	7.09	87.67	1.26
93193	1994	1	7.77	85.02	0.87
93193	1994	2	9.99	77.25	0.79
93193	1994	3	14.85	67.13	0.84
93193	1994	4	17.25	58.03	0.1
93193	1994	5	20.28	56.6	0
93193	1994	6	25.83	35.94	0
93193	1994	7	28.53	40.62	0
93193	1994	8	28.08	37.23	0
93193	1994	9	23.99	50.42	0.4
93193	1994	10	17.62	58.81	0.32
93193	1994	11	8.66	76.19	0.97
93193	1994	12	7.11	86.86	0.94
93193	1995	1	10.83	86.89	2.74
93193	1995	2	11.74	86.01	2.43
93193	1995	3	13.22	77.37	2.06
93193	1995	4	15.86	64.84	0.83
93193	1995	5	19.25	57.5	0
93193	1995	6	23.34	46.21	0
93193	1995	7	27.45	46.12	0
93193	1995	8	28.01	42.53	0
93721	1990	1	5.2	72.14	0.61
93721	1990	2	5.92	68.32	0.75
93721	1990	3	8.59	69.14	0.52
93721	1990	4	12.79	65.8	0.77
93721	1990	5	17	66.37	1.26
